Annotation_id,Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Reason
C_2.2,Claims_Covid_C2.2_58,Evidence_Covid_C2.2_343,Whites now more likely to die from covid than Blacks,T,,"Early in the crisis, the differing covid threat was evident in places such as Memphis and Fayette County. Deaths were concentrated in dense urban areas, where Black people died at several times the rate of White people.",covid_4315,"From the end of October through the end of December, White people died at a higher rate than Black people did, The Post found."
C_2.2,Claims_Covid_C2.2_58,Evidence_Covid_C2.2_344,Whites now more likely to die from covid than Blacks,T,,"Over time, the gap in deaths widened and narrowed but never disappeared ¡ª until mid-October 2021, when the nation¡¯s pattern of covid mortality changed, with the rate of death among White Americans sometimes eclipsing other groups.",covid_4315,
C_2.2,Claims_Covid_C2.2_58,Evidence_Covid_C2.2_345,Whites now more likely to die from covid than Blacks,T,,"A Post analysis of covid death data from the Centers for Disease Control and Prevention from April 2020 through this summer found the racial disparity vanished at the end of last year, becoming roughly equal. And at times during that same period, the overall age-adjusted death rate for White people slightly surpassed that of Black and Latino people.",covid_4315,
C_2.2,Claims_Covid_C2.2_58,Evidence_Covid_C2.2_346,Whites now more likely to die from covid than Blacks,T,,"At the start of the pandemic, Black people were more than three times as likely to die of covid as their White peers.",covid_4315,
C_2.2,Claims_Covid_C2.2_58,Evidence_Covid_C2.2_347,Whites now more likely to die from covid than Blacks,T,,"White people began dying at increasingly unimaginable numbers, too, the Post analysis found.",covid_4315,
C_2.2,Claims_Covid_C2.2_58,Evidence_Covid_C2.2_348,Whites now more likely to die from covid than Blacks,T,,"From the end of October through the end of December, White people died at a higher rate than Black people did, The Post found.",covid_4315,
C_2.2,Claims_Covid_C2.2_59,Evidence_Covid_C2.2_349,CDC director tests positive for Covid-19,T,,"Dr. Rochelle Walensky, director of the US Centers for Disease Control and Prevention, tested positive for Covid-19 Friday.",covid_4316,"Dr. Rochelle Walensky, director of the US Centers for Disease Control and Prevention, tested positive for Covid-19 Friday."
C_2.2,Claims_Covid_C2.2_59,Evidence_Covid_C2.2_350,CDC director tests positive for Covid-19,T,,"Walensky is experiencing mild symptoms and is up-to-date on her Covid-19 vaccines, according to a statement released by the agency.",covid_4316,
C_2.2,Claims_Covid_C2.2_59,Evidence_Covid_C2.2_351,CDC director tests positive for Covid-19,T,,"¡°Consistent with CDC guidelines, she is isolating at home and will participate in her planned meetings virtually,¡± the agency said. ",covid_4316,
C_2.2,Claims_Covid_C2.2_59,Evidence_Covid_C2.2_352,CDC director tests positive for Covid-19,T,,¡°CDC senior staff and close contacts have been informed of her positive test and are taking appropriate action to monitor their health.¡±,covid_4316,
C_2.2,Claims_Covid_C2.2_59,Evidence_Covid_C2.2_353,CDC director tests positive for Covid-19,T,,"However, experts say cases may begin to climb as they have during the past two pandemic winters ¨C especially as several new coronavirus variants begin to gain traction.",covid_4316,
C_2.2,Claims_Covid_C2.2_59,Evidence_Covid_C2.2_354,CDC director tests positive for Covid-19,T,,"Walensky¡¯s diagnosis follows other officials who have tested positive for Covid-19 and recovered, such as President Biden¡¯s chief medical adviser Dr. Anthony Fauci and US Health and Human Services Secretary Xavier Becerra in June, President Joe Biden in July, and first lady Jill Biden in August.",covid_4316,
C_2.2,Claims_Covid_C2.2_60,Evidence_Covid_C2.2_355,NEIDL Researchers Refute UK Article about COVID Strain,T,,"BU calls the reporting ¡°false and inaccurate,¡± and says it misrepresents what researchers actually found",covid_4317,Boston University is refuting a series of misleading claims about research at the University¡¯s National Emerging Infectious Diseases Laboratories (NEIDL).
C_2.2,Claims_Covid_C2.2_60,Evidence_Covid_C2.2_356,NEIDL Researchers Refute UK Article about COVID Strain,T,,Boston University is refuting a series of misleading claims about research at the University¡¯s National Emerging Infectious Diseases Laboratories (NEIDL).,covid_4317,
C_2.2,Claims_Covid_C2.2_60,Evidence_Covid_C2.2_357,NEIDL Researchers Refute UK Article about COVID Strain,T,,"The reports, which first appeared on Monday in the United Kingdom¡¯s Daily Mail, claimed researchers at the lab had ¡°created a new deadly COVID strain.¡±",covid_4317,
C_2.2,Claims_Covid_C2.2_60,Evidence_Covid_C2.2_358,NEIDL Researchers Refute UK Article about COVID Strain,T,,"In a statement Monday afternoon, BU called the reporting, which was picked up by other outlets, including Fox News, ¡°false and inaccurate,¡± and said this research made the virus less dangerous.",covid_4317,
C_2.2,Claims_Covid_C2.2_60,Evidence_Covid_C2.2_359,NEIDL Researchers Refute UK Article about COVID Strain,T,,"¡°They¡¯ve sensationalized the message, they misrepresent the study and its goals in its entirety,¡± says Ronald B. Corley, NEIDL director and BU Chobanian & Avedisian School of Medicine chair of microbiology, of the news reports.",covid_4317,
C_2.2,Claims_Covid_C2.2_60,Evidence_Covid_C2.2_360,NEIDL Researchers Refute UK Article about COVID Strain,T,,"Researchers were interested in comparing the variant with the original virus strain, known as the Washington strain.",covid_4317,
C_2.2,Claims_Covid_C2.2_61,Evidence_Covid_C2.2_361,Few Americans get new covid booster shot ahead of projected winter surge,T,,"With only 4 percent of eligible people fully boosted, experts fear thousands of people may die needlessly",covid_4318,"With only 4 percent of eligible people fully boosted, experts fear thousands of people may die needlessly"
C_2.2,Claims_Covid_C2.2_61,Evidence_Covid_C2.2_362,Few Americans get new covid booster shot ahead of projected winter surge,T,,"But after getting two doses of the vaccine, the Flower Mound, Tex., man doesn¡¯t understand why he needs the third and fourth ¡°booster¡± shots urged by federal health officials.",covid_4318,
C_2.2,Claims_Covid_C2.2_61,Evidence_Covid_C2.2_363,Few Americans get new covid booster shot ahead of projected winter surge,T,,"Gonzales¡¯s lack of urgency typifies the view of many Americans, worn down by a never-ending pandemic and unsure about next steps as the nation enters its third covid winter.",covid_4318,
C_2.2,Claims_Covid_C2.2_61,Evidence_Covid_C2.2_364,Few Americans get new covid booster shot ahead of projected winter surge,T,,"Some have stopped paying attention to health officials¡¯ recommendations altogether, despite projections of a fall and winter wave with the potential to sicken millions and kill tens of thousands, particularly the elderly and sick.",covid_4318,
C_2.2,Claims_Covid_C2.2_61,Evidence_Covid_C2.2_365,Few Americans get new covid booster shot ahead of projected winter surge,T,,"About half of Americans say they¡¯ve heard little or nothing about the shots, according to a recent tracking poll by the nonpartisan Kaiser Family Foundation.",covid_4318,
C_2.2,Claims_Covid_C2.2_61,Evidence_Covid_C2.2_366,Few Americans get new covid booster shot ahead of projected winter surge,T,,"Only about 105 million U.S. adults ¡ª roughly 40 percent ¡ª have received the third shot of vaccine initially offered a year ago, according to federal data, a far lower rate than countries like the United Kingdom, where more than 70 percent of adults have gotten a third dose.",covid_4318,
C_2.2,Claims_Covid_C2.2_62,Evidence_Covid_C2.2_367,Quick and stealthy ¡®Scrabble variants¡¯ are poised to drive a winter Covid-19 surge,T,,"A flurry of new Covid-19 variants appears to be gaining traction globally, raising fears of a winter surge.",covid_4319,"The BQs each caused just 6% of new infections in the US last week, but in recent weeks, the share of new Covid-19 infections caused by these viruses has doubled every six to seven days ¨C a rapid rate of growth against BA.5, which is already a highly fit virus, says Dr. Anthony Fauci, who directs the National Institute of Allergy and Infectious Diseases."
C_2.2,Claims_Covid_C2.2_62,Evidence_Covid_C2.2_368,Quick and stealthy ¡®Scrabble variants¡¯ are poised to drive a winter Covid-19 surge,T,,"Dr. Peter Hotez, who co-directs the Center for Vaccine Development at Texas Children¡¯s Hospital, says he thinks of them collectively as the Scrabble variants because they use letters that get high scores in the board game like Q, X and B.",covid_4319,
C_2.2,Claims_Covid_C2.2_62,Evidence_Covid_C2.2_369,Quick and stealthy ¡®Scrabble variants¡¯ are poised to drive a winter Covid-19 surge,T,,"As the US moves into the fall, Covid-19 cases are dropping. Normally, that would be a reason for hope that the nation could escape the surges of the past two pandemic winters. But virus experts fear that the downward trend may soon reverse itself, thanks to this gaggle of new variants.",covid_4319,
C_2.2,Claims_Covid_C2.2_62,Evidence_Covid_C2.2_370,Quick and stealthy ¡®Scrabble variants¡¯ are poised to drive a winter Covid-19 surge,T,,"Lumped together, the variants accounted for almost 1 in 3 new Covid-19 infections nationwide last week, according to the latest estimates from the US Centers for Disease Control and Prevention.",covid_4319,
C_2.2,Claims_Covid_C2.2_62,Evidence_Covid_C2.2_371,Quick and stealthy ¡®Scrabble variants¡¯ are poised to drive a winter Covid-19 surge,T,,"The BQs each caused just 6% of new infections in the US last week, but in recent weeks, the share of new Covid-19 infections caused by these viruses has doubled every six to seven days ¨C a rapid rate of growth against BA.5, which is already a highly fit virus, says Dr. Anthony Fauci, who directs the National Institute of Allergy and Infectious Diseases.",covid_4319,
C_2.2,Claims_Covid_C2.2_62,Evidence_Covid_C2.2_372,Quick and stealthy ¡®Scrabble variants¡¯ are poised to drive a winter Covid-19 surge,T,,"¡°It¡¯s probably going to be significantly bigger than the BA.5 wave, at least that¡¯s what I expect,¡± said Mark Zeller, a project scientist who monitors variants at the Scripps Research Institute. But Zeller says he doesn¡¯t expect this winter¡¯s surge to reach heights of January¡¯s Omicron wave.",covid_4319,
C_2.2,Claims_Covid_C2.2_63,Evidence_Covid_C2.2_373,WHO chief urges immediate action to tackle ¡®devastating¡¯ long Covid,T,,"Long Covid is ¡°devastating¡± the lives and livelihoods of tens of millions of people, and wreaking havoc on health systems and economies, the head of the World Health Organization (WHO) has warned as he urged countries to launch ¡°immediate¡± and ¡°sustained¡± efforts to tackle the ¡°very serious¡± crisis.",covid_4321,"Long Covid is ¡°devastating¡± the lives and livelihoods of tens of millions of people, and wreaking havoc on health systems and economies, the head of the World Health Organization (WHO) has warned as he urged countries to launch ¡°immediate¡± and ¡°sustained¡± efforts to tackle the ¡°very serious¡± crisis."
C_2.2,Claims_Covid_C2.2_63,Evidence_Covid_C2.2_374,WHO chief urges immediate action to tackle ¡®devastating¡¯ long Covid,T,,"The world has never been in a better position to end the Covid-19 pandemic, but it is also ¡°very clear¡± that many of those infected by the virus, which first emerged in China in late 2019, are still experiencing ¡°prolonged suffering¡±, the WHO director general, Dr Tedros Adhanom Ghebreyesus, said.",covid_4321,
C_2.2,Claims_Covid_C2.2_63,Evidence_Covid_C2.2_375,WHO chief urges immediate action to tackle ¡®devastating¡¯ long Covid,T,,Covid has killed almost 6.5 million people and infected more than 600 million.,covid_4321,
C_2.2,Claims_Covid_C2.2_63,Evidence_Covid_C2.2_376,WHO chief urges immediate action to tackle ¡®devastating¡¯ long Covid,T,,"The WHO estimates that 10% to 20% of survivors have been left with mid- and long-term symptoms such as fatigue, breathlessness and cognitive dysfunction. ",covid_4321,
C_2.2,Claims_Covid_C2.2_63,Evidence_Covid_C2.2_377,WHO chief urges immediate action to tackle ¡®devastating¡¯ long Covid,T,,"With the absence of evidence about how best to treat it, long Covid is turning people¡¯s lives upside down, and many face ¡°often lengthy¡± and ¡°frustrating¡± waits for support or guidance, Tedros said. ",covid_4321,
C_2.2,Claims_Covid_C2.2_63,Evidence_Covid_C2.2_378,WHO chief urges immediate action to tackle ¡®devastating¡¯ long Covid,T,,"¡°While the pandemic has changed dramatically due to the introduction of many lifesaving tools, and there is light at the end of the tunnel, the impact of long Covid for all countries is very serious and needs immediate and sustained action equivalent to its scale,¡± Tedros said, writing for the Guardian.",covid_4321,
